url	query	annotation
https://live.staticflickr.com/65535/50175522968_688ea4a6e4_o.jpg	building	The structure is two story, with red bricks on the outside, and lots of arched windows.
https://live.staticflickr.com/3644/3471911788_673fd4bf4d_k.jpg	location	This is in the middle of a desert.  Large rocky hills are seen all around with very little vegetation.
https://live.staticflickr.com/1749/27635146147_85946ca9d9_o.jpg	interior	The inside of the building is very tight as the walls are made of glass. There is a light in the middle.
https://live.staticflickr.com/65535/50872248193_bc3dac0253_o.jpg	arthitecture	The imagery is captured in the middle of an Asian city square that is identifiable based on its very distinguished building structure with sharply curved and pointed rooftops along with the Asian character symbols displayed.
https://live.staticflickr.com/3150/2311782006_762f53c067_o.jpg	location	The image is captured from a corner, elevated view of an immense football field that is completely empty and filled with open bleachers that resemble steps from one to the next.
https://live.staticflickr.com/6090/6108824501_91f1953acc_o.jpg	arthitecture	There is a pair of small steel bridges that go through the docks as the lights reflect on them.
https://live.staticflickr.com/1885/29546213287_209f4d7287_o.jpg	people	there are many people at the cemetery area viewing the area
https://live.staticflickr.com/7193/26799084342_099f71f865_f.jpg	people	There are people around the building which may be a hotel
https://live.staticflickr.com/4543/38250591732_0c0ff9421d_f.jpg	small objects	A two-wheeled bicycle that is mostly silver in color is parked under the arch of a building.
https://live.staticflickr.com/1607/24108367280_576c86cffa_f.jpg	building	the building represents a worship area most likely for Muslims
https://live.staticflickr.com/1635/25677812723_0a89b07fbb_o.jpg	landscape	The image is set to the side of some railroad tracks that wind through an elevated hillside that casts a view to the open waters and series of vegetation and plants that line the coastline before the waterway.
https://live.staticflickr.com/7276/27082737883_057130766b_o.jpg	people	There is a woman wearing black clothing as she is holding a phone on her hand.
https://live.staticflickr.com/2452/3644676526_d68346030c_o.jpg	location	This is taken from a few stories up in a building and shows the middle of a very large city.
https://live.staticflickr.com/8380/8611564547_d37019ee5c_b.jpg	building	This is an old, tall building made of stone. It has seven tiered levels, with each level somewhat smaller than the one below it. There is an arched window on the front of each level. On each side of the tall building, there are two smaller buildings that have that have a similar stone color.
https://live.staticflickr.com/4345/36340491796_838acbb78e_f.jpg	monuments	There is a statue of a man that appears to be walking. It is made out of copper, he is wearing a top hat, and is carrying a Sceptor.
https://live.staticflickr.com/3127/3092377444_06159d2eb8_o.jpg	building	There is a large town with several buildings at the bottom of the hill that is next to a large lake.
https://live.staticflickr.com/65535/48451277551_27c72ae348_f.jpg	sea	This image is taken along the shore of a very large sea at sunset or sunrise.
https://live.staticflickr.com/5310/5838985312_36e9cf7a03_o.jpg	sea	This is a lagoon where the sea is very vast and calm. It is a blue color, and is completely calm all the way out to the horizon.
https://live.staticflickr.com/2911/33511062686_3d4d724f3f_o.jpg	sea	A wide calm sea is visible here. Silvery gray water is still enough, with few white caps, so for now the sea is calm.
https://live.staticflickr.com/8133/29091406304_d6c8a09e8e_o.jpg	location	They are on the rooftop with metal fans. There are many small packed gravel around the roof.
https://live.staticflickr.com/8076/8414048994_3d69a37cb8_f.jpg	mountains	There are several mountains that form a ridge, and others that pop up  individually. They are generally short in size.
https://live.staticflickr.com/4313/35895411151_e8054b21fb_o.jpg	people	There are a crowd of people walking around the city as an event is happening.
https://live.staticflickr.com/5528/11966913723_fc3b5880a9_f.jpg	stores	There are lots of name brand stores on multiple levels of this plaza. The store have lots of windows with all their lights on so its easy to see inside.
https://live.staticflickr.com/65535/48368420691_cd703e37d9_o.jpg	location	Our location is at the top of a mountain, looking down more than a thousand feet at lakes, boats houses and roads.
https://live.staticflickr.com/4151/4977745204_3e2653718a_o.jpg	interior	The interior of the car is black with black, gray and red seats and exposed wires.
https://live.staticflickr.com/2772/4123499801_6864bd11ef_o.jpg	arthitecture	A narrow but tall and ornate structure of brick red sits alone in a plaza area, atop about 6 gray steps. It has an arched entry where a reddish brown door is found.
https://live.staticflickr.com/4188/34637439095_c341874065_o.jpg	location	A child's playground complete with a swing set, two slides, and rocking horse can be seen.
https://live.staticflickr.com/3527/3459665620_72fc91bea2_k.jpg	building	A gazebo with open sides and concrete post like bracing to support a cupola like roof has flourishes and relief on it's sides.
https://live.staticflickr.com/3610/3444649557_01cfdc4d11_o.jpg	people	Many people have gathered in a central town square to watch some kind of performance put on by people in white outfits.
https://live.staticflickr.com/827/42157954161_6c92277812_o.jpg	houses	An old, abandoned house that has some old furniture that is scattered about.  The walls appear to be stone and the floor is wood.
https://live.staticflickr.com/6099/6385886313_34e3929084_5k.jpg	art	The main theme of this scene is a large painting that has been thematically painted all over the entire four walls of a closed room, as well as the floor and ceiling. The only thing that hasn't been painted is the door leading into the room. The paining seems to features very large close ups of hands and feet, blended in with swirls of muted natural colors.
https://live.staticflickr.com/1208/712734979_85c1503cb5_k.jpg	weather	The sun is shining brillantly out from behind ahillside lighting up the sky like a giant flashlight. There is a bright blue sky and puffy white clouds scattered throughout the sunlight.
https://live.staticflickr.com/4353/36795991422_f30bdfd1ee_o.jpg	building	A very tall industrial looking building with exposed beams in the ceiling and lots of seating everywhere.
https://live.staticflickr.com/7050/6864672484_53969a894f_o.jpg	trees	There are lots of tall skinny green leaved trees on the right. They are lined up side by side.
https://live.staticflickr.com/4820/31358000267_d6c7f09e56_o.jpg	sea	The water is calm and tranquil, and there is seaweed washed up on the shore.
https://live.staticflickr.com/65535/49161915338_a71613258f_f.jpg	landscape	This is a barren desert landscape with valleys and mountains.
https://live.staticflickr.com/4105/5020643240_e45d050df5_k.jpg	building	The image is set from the outside of a two-story home that has an open garage and car port space for protecting automobiles and storing home items (as seen in the photo).
https://live.staticflickr.com/7568/16141326099_7c1004921c_3k.jpg	sea	This is taken on a beach on the end of a very large sea that stretches off into the distance.
https://live.staticflickr.com/8386/8637441319_d9d299056e_o.jpg	arthitecture	A structure that is uniquely shaped is lit from inside. It is pyramidal, and interesting in form, likely well designed and iconic.
https://live.staticflickr.com/65535/48261173887_219dc42526_o.jpg	building	There is a large building made of glass and a million windows lined with white window framing. On the front of this building is a large clock. On the other side of the lot is another building made of cement with artwork hung on the front, three rectangular pireces of geometrical art.
https://live.staticflickr.com/65535/50125852077_f5c246e91f_f.jpg	paintings	The church has a lot of old paintings of famous religious figures on the walls.
